id,year,subject,question_num,question,options,answer,explanation,is_new_trend,similar_past_questions
2025_115,2025,SC,115,"115. 웹애플리케이션개발과정에서입력데이터에
대한검증을소홀히하여발생할수있는보안
취약점과가장거리가먼것은?","[""포맷스트링삽입"", ""신뢰되지않은URL주소로자동접속연결"", ""경쟁조건"", ""메모리버퍼오버플로우""]",[3],"공공기관 소프트웨어 개발보안 가이드 상 7대 영역은 입력데이터 검증 및 표현, 보안기능, 시간 및 상태, 에러처리, 코드오류, 캡슐화, API 오용 등입니다. UI 직관성은 무관합니다.",0,[]
2025_116,2025,SC,116,"116. 다음중자바바이트코드에대한정적분석을
통해XSS, HTTP 응답분할, 경로탐사(path
traversal), 프로그램코드상의비밀번호, 널포
인터역참조등의보안취약점을진단해주는공개
SW 도구로가장적절한것은?","[""ModSecurity"", ""OpenVAS"", ""OllyDbg"", ""SpotBugs""]",[4],,0,[]
2025_117,2025,SC,117,"117. 다음 중 개인정보 영향평가시 경우 고려해야 할
사항으로 가장 적절하지 않은 것은?","[""개인정보의 보유기간"", ""처리하는 개인정보의 수"", ""개인정보의 제3자 제공여부"", ""정보주체의 권리를 해할 가능성 및 그 위험 정도""]","[1, 2, 3, 4]",,0,[]
2025_118,2025,SC,118,"118. 「개인정보보호법」제17조제2항에따라개인정보
처리자가개인정보의제3자제공과관련정보주
체의동의를받을때정보주체에게알려야하는
사항으로가장적절하지않은것은?","[""개인정보를제공받는자의개인정보이용목적"", ""정보제공시사용하는보안조치"", ""제공하는개인정보의항목"", ""개인정보를제공받는자""]",[2],,0,[]
2025_119,2025,SC,119,"119. 다음중OECD 개인정보보호원칙으로가장적절
하지않은것은?","[""수집제한의원칙: 개인정보는적법하고공정한\n방법을통해수집되어야한다."", ""정보정확성의원칙: 이용목적상필요한범위\n내에서개인정보의정확성, 완전성, 최신성이확보\n되어야한다."", ""안전성확보의원칙: 개인정보의침해, 누설, 도용\n등을\n방지하기\n위한\n물리적·조직적·기술적\n안전\n조치를확보해야한다."", ""비공개의원칙: 개인정보의처리및보호를위\n한정책과관리자의정보는비공개하여야한다.""]",[4],,0,[]
2025_12,2025,PM,12,12. 「공공부문초거대AI 도입‧활용가이드라인(2024.04.)」에따른LLM 사용방식을파인튜닝으로결정한경우의 체크리스트로가장적절하지않은것은?,"[""업무특성을반영한LLM 선정여부"", ""추가학습을위한데이터준비여부"", ""파운데이션모델고도화및기대성능모니터링검토"", ""모델버전관리및배포방안마련검토""]",[3],,1,[]
2025_120,2025,SC,120,120. 다음중가명정보의기술적보호조치에대한설명으로가장적절하지않은것은?,"[""추가정보와가명정보는분리하여보관하는것을원칙으로하고, 불가피한사유로물리적인분리가어려운경우DB 테이블분리등논리적으로분리하는것도가능하다."", ""가명정보처리자는추가정보의분리보관, 접근권한관리, 접근통제및접속기록의보관/점검등의기술적보호조치를취한다."", ""추가정보의활용목적달성및불필요한경우에는추가정보를파기할수있으며파기에대한기록을작성하고보관한다."", ""개인정보처리자는가명정보또는추가정보에접근할수있는담당자를업무목적달성에필요한적정인원으로지정하며, 접근권한은업무에상관없이균등부여한다.""]",[4],"가명정보는 추가적인 정보 없이는 특정 개인을 알아볼 수 없게 가공한 정보로서 통계작성, 과학적 연구, 공익적 기록보존 등의 목적으로 정보주체의 동의 없이 활용할 수 있는 법률적 특례를 가집니다.",0,[]
2025_13,2025,PM,13,"13. 「정보시스템감리기준(2024.06.27.)」에서정한발주자
또는사업자의업무에대한설명중가장적절하지
않은것은?","[""발주자는감리대가산정시제경비율은엔지니어링\n사업대가의기준을적용한다."", ""사업자는요구사항정의서가세부항목별로과업\n내용을반영하고있는지여부를확인할수있도록\n대비표를작성하여야한다."", ""사업자는감리점검결과에따라시정조치를\n수행하고\n그\n결과를\n발주자에게\n제출하여야\n한다."", ""발주자는감리수행결과보고서를감리계약종료일\n로부터5년간보관하여야한다.""]",[3],,0,[]
2025_14,2025,PM,14,"14. 「클라우드네이티브정보시스템구축을위한발주자
안내서(2021.12.30.)」에제시된적합성검토항목으
로가장적절하지않은것은?","[""접속지연, 서비스장애문제의신속한해결"", ""다양한플랫폼환경에서의이식성보장"", ""코딩-빌드-테스트-배포파이프라인자동화"", ""단일애플리케이션과대규모DB 구성""]",[4],,1,[]
2025_15,2025,PM,15,"15. 「정보시스템감리기준(2024.06.27.)」의 종료단계 감리조항 중(가)와(나)에 들어갈 내용으로 가장 적절한 것은?

제10조(종료단계감리)
(1) 감리법인은감리대상사업(가 )까지 세부검사 항목별 과업내용 이행여부를 점검하고 그 결과를 감리수행결과보고서에 적합ㆍ부적합으로 명시하여 발주자등에게 제출하여야 한다.
(2) 제1항에 따른 점검을 위해 사업자는 최종산출물이 세부항목별로 과업내용을 반영하였는지 확인 할 수 있도록 대비표를 작성하고(나)에 종료 단계감리 실시 전까지 제출하여야 한다.","[""(가): 검사전, (나): 발주자확인을거쳐감리법인"", ""(가): 검사전, (나): 감리법인확인을거쳐발주자"", ""(가): 검사요청전, (나): 발주자확인을거쳐감리법인"", ""(가): 검사요청전, (나): 감리법인확인을거쳐발주자""]",[1],전자정부법 시행령 제71조에 따라 대국민 서비스를 제공하는 정보시스템 구축 사업으로서 총 사업비 5억 원 이상(소프트웨어 개발비 3억 원 이상 포함)인 경우 의무적으로 감리를 받아야 합니다.,0,[]
2025_16,2025,PM,16,"16. 「정보시스템감리수행가이드(2022.2)」의현장
감리절차에서감리수행활동의7개작업중가장
나중에수행되는작업은?","[""상호검토"", ""사업자면담"", ""발주기관면담"", ""문제점및개선방향확정""]",[4],,0,[]
2025_17,2025,PM,17,"17. 「정보시스템감리운영및유지보수사업감리점검
가이드(2023)」에서제시한개발소프트웨어의운영
단계점검분야로가장적절하지않은것은?","[""장애관리"", ""테스트지원"", ""서비스수준관리"", ""릴리즈및배포관리""]",[3],,1,[]
2025_18,2025,PM,18,"18. 「정보시스템감리기준(2024.06.27.)」[별표1] 감리
대가산정기준에따른감리대상사업비구성항목
중보정비율이가장높은것은?","[""하드웨어ㆍ소프트웨어구입비및유지관리비"", ""지식정보자원ㆍ행정정보등데이터베이스구축비"", ""소프트웨어개발비및유지관리비, 정보시스템\n운영용역비"", ""기타전산설비ㆍ시설물등의공사ㆍ이전ㆍ임차\n관련비용, 센서ㆍ단말장치설치비, 통신회선ㆍ\n전기사용료, 재료비등""]",[3],,0,[]
2025_19,2025,PM,19,"19. 다음과같은행동을한A는「정보시스템감리원
윤리가이드(2014.12.)」의어떤윤리준수요소를
위반하였는가?
A는감리수행중통합테스트가적정하게계획되
고수행되지않았음을알게되었다. 초안보고서에
대한피감리업체담당자B와의리뷰과정에서본
여부를
내용을보고서에작성하지않는다면감리종료이
후에반드시적정한테스트를수행하겠다는말을
들었다. 피감리업체의말을믿은A는최대한애매한
표현을사용하여보고서를제출하였다.","[""객관성과공정성유지"", ""준법성유지"", ""전문성유지"", ""사명감과품위유지""]","[1,2]","### [정답 및 해설]
- **정답**: 1, 2번
- **답인 이유**:
정보시스템 감리원 A는 감리 수행 중 통합 테스트가 적정하게 계획되고 수행되지 않았음을 인지했음에도 불구하고, 피감리업체 담당자 B의 약속을 믿고 보고서에 해당 내용을 최대한 애매한 표현을 사용하여 제출하였습니다. 이는 감리원의 핵심 윤리 준수 요소를 위반한 행위입니다.

1.  **객관성과 공정성 유지**: 「정보시스템 감리원 윤리가이드」에 따르면, 감리원은 감리업무를 수행함에 있어 어떠한 이해관계나 외부의 압력에도 영향을 받지 않고 독립적인 입장에서 객관적이고 공정하게 감리업무를 수행하여야 합니다. 또한, 감리 결과는 사실에 근거하여 명확하고 정확하게 보고해야 합니다. 감리원 A는 피감리업체의 요청과 약속에 영향을 받아 중요한 감리 결과를 애매하게 표현함으로써 보고서의 객관성과 공정성을 심각하게 훼손하였습니다. 이는 감리원의 독립성과 중립성을 저해하는 행위입니다.

2.  **준법성 유지**: 「정보시스템 감리원 윤리가이드」는 감리원이 감리업무와 관련된 법령, 규정, 지침 및 계약사항을 준수하여야 한다고 명시하고 있습니다. 「전자정부법」 및 관련 고시, 「정보시스템 감리 수행 가이드」 등은 감리보고서가 사실에 근거하여 객관적으로 작성되어야 함을 규정하고 있습니다. 감리원 A가 중요한 감리 결과를 의도적으로 애매하게 작성하여 사실을 은폐한 것은 이러한 감리 관련 법규 및 지침을 위반한 행위로 볼 수 있습니다. 즉, 감리보고서 작성에 대한 법적, 제도적 요구사항을 준수하지 않은 것입니다.

**각 보기 분석**:
*   **1. 객관성과 공정성 유지 (정답)**: 감리원 A는 피감리업체의 말에 영향을 받아 감리 결과를 사실과 다르게(애매하게) 보고서에 작성함으로써, 감리원의 가장 중요한 윤리 원칙 중 하나인 객관성과 공정성을 직접적으로 위반하였습니다.
*   **2. 준법성 유지 (정답)**: 감리보고서 작성은 「전자정부법」 및 관련 고시, 「정보시스템 감리 수행 가이드」 등 법령, 규정, 지침에 따라야 하며, 이들 규정은 보고서의 객관성과 사실 기반 작성을 요구합니다. A의 행위는 이러한 감리 관련 법규 및 지침을 준수하지 않은 것이므로 준법성 유지 의무를 위반한 것입니다.
*   **3. 전문성 유지 (오답)**: 전문성은 감리원이 감리 업무를 수행하는 데 필요한 지식과 기술을 의미합니다. A는 통합 테스트의 문제점을 인지했으므로 전문성 자체가 부족하다고 보기는 어렵습니다. 오히려 전문성을 바탕으로 문제점을 파악했으나, 윤리적 판단의 오류로 인해 보고서 작성을 왜곡한 것입니다.
*   **4. 사명감과 품위 유지 (오답)**: 사명감과 품위 유지는 감리원으로서의 책임감과 명예를 지키는 것을 의미합니다. A의 행위는 결과적으로 감리원으로서의 사명감과 품위를 손상시키는 것이지만, 문제에서 묘사된 행위의 본질적인 윤리 위반 요소는 보고의 객관성 훼손과 관련 규정 미준수에 더 가깝습니다.",0,[]
2025_2,2025,PM,2,"2. 「소프트웨어진흥법」,「국가계약법시행령」에따른
공공정보화사업발주와관련된설명으로가장
적절하지않은것은?","[""상세요구사항을작성하기위하여별도로분석또는설계사업을분리하여발주할수있다."", ""민간의자본과기술을활용하여개발하고사업자가일정기간수익을얻는방식으로사업을추진할수있다."", ""디지털서비스심사위원회에서사전에선정한디지털서비스는수의계약을체결할수있다."", ""공개SW가사용되는사업에서는직접구매방식을적용하고민간SW시장침해여부를조사해야한다.""]",[4],,0,[]
2025_20,2025,PM,20,"20. 다음중대인의사소통의기본기술인경청에관한
설명으로적절한것은몇개인가?
가. 피드백은정직, 지지적및구체적이어야효과
적이다.
나. 명료화는상대방의이야기를명확하게이해할
때까지질문하는것이다.
다. 확인적경청은상대방의말의내용과목소리의톤
및얼굴표정등이일치하는가를관찰하거나
확인하면서듣는것이다.
라. 개방적경청은선입관이나편견으로판단하는
것이아니라상대방의이야기를있는그대로
경청하는것이다.","[""1개"", ""2개"", ""3개"", ""4개""]",[4],,0,[]
2025_21,2025,PM,21,"21. 성취감이나책임감에의해동기가유발되어있을
때에외적인보상을도입하면오히려동기유발
정도가감소한다고주장하는동기유발이론으로
가장적절한것은?","[""공정성이론(equity theory)"", ""욕구이론(theory of needs)"", ""목표설정이론(goal-setting theory)"", ""인지적평가이론(cognitive evaluation theory)""]",[4],,1,[]
2025_22,2025,PM,22,"22. 다음그림에서활동D의자유여유(Free Float)는
얼마인가?","[""0일"", ""1일"", ""2일"", ""3일""]",[1],"경로 1: A -> B -> D (소요기간: 3 + 4 + 2 = 9일), 경로 2: A -> C -> D (소요기간: 3 + 6 + 2 = 11일). 따라서 가장 긴 경로인 A-C-D가 임계경로가 되며 최소 소요 기간은 11일입니다.",0,[]
2025_23,2025,PM,23,"23.「프로젝트관리 표준(ISO21500)이행
가이드(2013.11.)」에 의하면 리스크관리에는 리스크식별,리스크평가, 리스크대처,리스크통제의 4가지 프로세스를 포함 한다. 다음중 리스크 통제 프로세스의 방법으로 가장 적절 하지 않은 것은?","[""프로세스분석"", ""기술적성과측정"", ""차이및추세분석"", ""리스크재평가""]",[1],,1,[]
2025_24,2025,PM,24,"24. 작업패키지A의원가를3점산정법으로추정하려
한다. 이작업패키지의원가에대한최빈치는6,
낙관치는4, 비관치는14이다. 다음중삼각분포에의한
산정치와베타분포에의한산정치의계산결과로
도출된값은?","[""삼각분포: 7,\n베타분포: 8"", ""삼각분포: 8,\n베타분포: 10"", ""삼각분포: 8,\n베타분포: 7"", ""삼각분포: 10, 베타분포: 8""]",[3],,1,[]
2025_25,2025,PM,25,"25. 프로젝트의사소통방법에는전달식, 유인식, 대화식
의사소통이포함된다. 다음중유인식의사소통
방법에가장가까운것은?","[""이메일"", ""인트라넷"", ""상태보고서"", ""회의\n소프트웨어 공학""]",[2],"스튜어드십(Stewardship)은 성실성, 존중, 보살핌, 신뢰성 등의 가치를 내포하며 조직의 지속 가능성을 지키는 신탁 책임을 강조합니다. 권한 이양의 차단은 해당 원칙과 무관합니다.",0,[]
2025_26,2025,SE,26,"26. Clean Architecture에서는패키지의Instability를
측정하기위한메트릭을정의하고있다. 다음다이어
그램에서P3 패키지의Instability 값으로가장적절한
것은?","[""0.3"", ""0.4"", ""0.5"", ""0.6""]",[3],,0,[]
2025_27,2025,SE,27,"27. 다음
중
ISO/IEC
25010:2011의
유지보수성
(maintainability)으로가장적절하지않은것은?","[""시스템이다른하드웨어, 운영환경등에효과적\n으로적응할수있어야한다."", ""시스템에대한테스트기준(criteria)을설정하고이\n기준의충족여부를효과적으로테스트할수있\n어야한다."", ""새로운결함을유발하거나기존의품질을악화\n시키지않으면서시스템을효과적으로변경할\n수있어야한다."", ""특정컴포넌트에가해진변경이다른컴포넌트에\n미치는영향을최소화할수있어야한다.""]",[1],리스코프 치환 원칙(LSP)은 상위 타입의 객체를 하위 타입의 객체로 치환하더라도 기존 프로그램의 계약(Behavioral Contract)과 동작 정확성이 그대로 유지되어야 함을 뜻합니다.,0,[]
2025_28,2025,SE,28,"28. 다음설명에해당하는테스트설계기법으로가장
적절한것은?
Ÿ
테스트대상과사용자사이에발생할수있는입/출력
의시퀀스에대한모델을바탕으로테스트케이스를
설계한다.
Ÿ
시스템테스트,인수테스트를 수행할 때 End-to-End 기능테스트를위하여주로활용된다.","[""State transition testing"", ""Decision table testing"", ""Scenario testing"", ""Requirement-based testing""]",[3],,0,[]
2025_29,2025,SE,29,"29. 다음UML Sequence diagram은시스템의동작을
표현한다. 이동작에적용된패턴으로가장적절한
것은?","[""Pipe and Filter"", ""Master-Slave"", ""Front Controller"", ""MVC(Model View Controller)""]",[2],,0,[]
2025_3,2025,PM,3,"3. 「(계약예규) 용역계약일반조건(2024.12.24.)」에따른
설명으로가장적절하지않은것은?","[""발주기관이작업장소등에관한비용을사업예산\n또는\n예정가격에\n계상하지\n아니한\n경우에는\n발주기관이작업장소등을제공한다."", ""과업내용변경에따른계약금액의조정액이당초\n계약금액의100분의10이상으로추정될경우에는\n위원회를설치하여과업변경심의를하여야한다."", ""용역을완성한후인수가완료된때에인력의\n투입도종료된다."", ""해당계약에따른계약목적물에대한지식재산권\n은발주기관과계약상대자가공동으로소유하며,\n별도의정함이없는한지분은균등한것으로\n한다.""]",[3],"소프트웨어 진흥법상 대기업 참여제한 예외사업 심의를 신청하려는 경우, 소프트웨어사업 계약 및 관리監督에 관한 지침 고시에 따라 입찰공고 예정일 최소 45일 전까지 과학기술정보통신부 장관에게 제출하는 것이 규정입니다.",0,[]
2025_30,2025,SE,30,"30. 다음클래스다이어그램에서Class2에대한Java
소스코드로가장적절한것은?","[""class \nClass2 \nextends \nClass1 {\n  private int attr1;\n  private int attr2;\n}"",""class Class2 implements \nClass1 {\n  private int attr1;\n  private static int attr2;\n}"", ""class Class2 implements \nClass1 {\n  private final int attr1;\n  private int attr2;\n}"", ""class \nClass2 \nextends \nClass1 {\n  private final int attr1;\n  private static int attr2;\n}""]",[4],,0,[]
2025_31,2025,SE,31,"31. ISO/IEC 25023:2016에서는ISO/IEC 25010:2011의품질
특성을
대상으로
품질을
측정하기
위한
척도
(measure)를제시하고있다. 다음ISO/IEC 25010의
신뢰성에대한척도로가장적절한것은?
가. 전체기능중에서합리적이고수용가능한수준의
결과를산출하는기능의비율
나. 관찰기간동안에탐지된장애(failure)의수
다. 장애로부터복구될때까지의평균시간
라. 비인가된접근에의한데이터변조방지비율","[""가, 나"", ""나, 다"", ""다, 라"", ""가, 다""]",[2],,0,[]
2025_32,2025,SE,32,"32. 다음중SysML의Requirement Diagram이표현
하는정보에해당되는것으로가장적절한것은?
가. 요구사항의계층구조를가시적으로표현한다.
나. 다른모델요소들과의관계를표현한다.
다. 개별요구사항에대하여표현한다.
라. 입력, 출력, 처리의흐름관점에서표현한다.
마. 시스템특성의제약사항에대한수식을표현한다.","[""가, 나, 다"", ""가, 다, 라"", ""나, 다, 마"", ""다, 라, 마""]",[1],,0,[]
2025_33,2025,SE,33,"33. 다음인공지능테스트관련설명으로가장적절하지
않은것은?
가.
입력
데이터의
변화에
대하여
추론
결과가
어떻게변하는지에대한관련성을이용한다.
나.
타당한
추론
결과를
얻을
수
있는
정확한
범위를파악하지못해도타당한값을얻을수
있는예상되는범위가있다.
다. 테스트데이터셋을이용하여뉴런이얼마나
활성화되었는지
측정하고,
활성화되지
않은
뉴런에대하여테스트데이터를추가한다.
라. 인위적인노이즈가포함된데이터를입력하여
잘못된작업을수행하도록유도한다.","[""가- 메타모픽테스트기법(metamorphic testing)"", ""나- 커버리지테스트기법(coverage testing)"", ""다- 뉴런커버리지테스트기법(neuron coverage testing)"", ""라- 적대적공격기법(adversarial attack)""]",[2],,0,[]
2025_34,2025,SE,34,"34. 임의의거리만큼떨어진두데이터에대하여동일한
결과를출력하는AI SW는이두데이터에대하여
강건성(Robustness)를갖는다고할수있다. 다음
그림에주어진두점사이의거리의의미로가장
적절한것은?","[""가– 유클리드거리(Euclidean distance)"", ""나– 세이프거리(Safe distance)"", ""나– 체비쇼프거리(Chebyshev distance)"", ""다– 맨해튼거리(Manhattan distance)""]",[1],,1,[]
2025_35,2025,SE,35,"35. 다음의무사항을가지는오픈소스라이선스로가장
적절한것은?
가. 각복제본에적절한저작권안내와보증책임이
없음을명시할것
나. 본라이선스를언급하는안내사항과보증책임
관련고지사항을원본그대로유지할것
다. 소프트웨어를양도받는모든이들에게소프트
웨어와함께라이선스사본을제공할것
라. 라이브러리형태로의수정을허용하며, 만약수
정한경우수정사실과날짜를파일에명기할것
마. 원본저작물및파생저작물에대한소스코드를
제공하거나
요청
시
제공하겠다는
약정서를
제공할것
바. 응용프로그램을배포할경우, 본라이브러리를
사용하고있다는사실을명시할것
사. 사용자가라이브러리를수정해도응용프로그램을
사용할수있도록허용할것","[""MPL(Mozilla Public License)"", ""GPL(General Public License)"", ""LGPL(Lesser General Public License)"", ""BSD(Berkeley Software Distribution)""]",[3],개별 조건식의 결과와 전체 결정문의 분기 결과를 동시에 모두 만족하도록 테스트 케이스를 설계하는 기법은 조건/결정 검증(Branch/Condition Coverage) 기준입니다.,1,[]
2025_36,2025,SE,36,"36. 다음클라우드컨테이너에대한설명중적절하지
않은것을모두묶은것은?
가. 독립된환경에서동작하는가상화의일종이다.
나. 컨테이너간의운영체제를공유한다.
다. 쿠버네티스는컨테이너화된워크로드와서비스를
관리하는오케스트레이션도구이다.
라. 컨테이너는서로다른운영체제를사용할수있다.
마. 컨테이너에서는애플리케이션을제어하는하이퍼
바이저가필요하다.
바. 애플리케이션이모놀리식아키텍처인경우컨테이너
기반개발이유리하다.","[""가, 다, 마"", ""가, 라, 마"", ""가, 나, 마, 바"", ""가, 라, 마, 바""]",[4],,1,[]
2025_37,2025,SE,37,"37. 다음은MSA(Microservice Architecture)기반소프트
웨어개발에서마이크로서비스설계절차에대한
설명이다. 설계절차에따른순서가가장적절한
것은?
가. 시스템의핵심적인부분을개념화하고개발조직,
서비스구성등을포함하는시스템의핵심부
분을스케치한다.
나. 의사결정을위하여적용되어야하는정책, 제약
사항, 원칙등을정의한다.
다. 신뢰성또는보안성과같이시스템이달성해야
하는동작의최적화된작은목표를식별한다.
라. 가시성을향상시키기위하여현재의상태를진단
하고, 작은변경을수용할수있는영향분석을
수행한다.","[""가- 나- 다– 라"", ""나- 다- 가- 라"", ""다- 나- 가– 라"", ""라- 나- 다- 가""]",[3],,0,[]
2025_38,2025,SE,38,"38. 다음설명에해당하는소프트웨어아키텍처뷰
모델로가장적절한것은?","[""피어투피어뷰(Peer to Peer View)"", ""클라이언트-서버뷰(Client-Server View)"", ""파이프와필터뷰(Pipe and Filter View)"", ""발행-구독뷰(Publish-Subscribe View)""]",[3],,0,[]
2025_39,2025,SE,39,"39. 다음의사코드(Pseudo Code)에대하여McCabe의
Complexity Number를계산한것으로가장적절한
것은? (단, 코드실행에대한오류는없는것으로
가정함)
function exampleFunction(x, y):
if x > 0:
print(""x is positive"")
else:
print(""x is non-positive"")
if y > 0:
print(""y is positive"")
else:
print(""y is non-positive"")
for i from 1 to 5:
print(i)
return x + y","[""3"", ""4"", ""5"", ""6""]",[2],,0,[]
2025_4,2025,PM,4,"4. 「전자정부성과관리지침(2024.01.16.)」에따른정보
시스템운영성과측정에대한설명으로가장적절하지
않은것은?","[""정보시스템구축사업검수완료후1년이경\n과한정보시스템을대상으로성과를측정한다."", ""업무측면의\n성과측정은\n기능활용도·업무성과\n달성도를고려하여측정한다."", ""성과평가결과가총점40점미만이라도서비스운영\n개시후3년이하는폐기하지않을수있다."", ""성과평가결과가총점60점미만은통폐합, 기\n능고도화, 전면재개발시행을권고할수있다.""]","[1,4]",,1,[]
2025_40,2025,SE,40,"40. ITIL 4는IT 서비스관리의프레임워크이다. ITIL
Service Value System(SVS)에서는14개의General
Management Practices, 17개의Service Management
Practices,
그리고
3개의
Technical
Management
Practices를포함한다. 다음중Service Management
Practices로가장적절하지않은것은?","[""Business Analysis"", ""Change Control"", ""IT Asset Management"", ""Software Deployment and Management""]",[4],,0,[]
2025_41,2025,SE,41,"41. ISO 22989:2022 표준에서AI 시스템의신뢰성
(Trustworthiness)은AI 시스템이관련이해당사자의
기대에부합하는지를나타내는특성을의미한다.
다음설명으로가장적절한것은?
사고후시스템이운영상태를빠르게복구하는
능력으로, 이해관계자가허용할수있는일부유형의
장애에서저하된수준의운영을제공할수있는
능력","[""AI Robustness"", ""AI Resilience"", ""AI Controllability"", ""AI Explainability\nŸ\n데이터처리가일련의흐름을가지고있고, 데이터는\n이흐름상에서중간에처리된다.\nŸ\n흐름에따른데이터의변환이이루어지고데이터는\n변환이완료되어최종목적지에다다르게된다.""]",[2],,0,[]
2025_42,2025,SE,42,"42. 다음과같이예제코드와테스트케이스가주어졌을때,
제시된테스트케이스에대한커버리지(Coverage) 기준의
충족여부에대한설명으로가장옳은것은? (단, 예제
코드에는오류가없는것으로가정한다.)
예제코드
def check_number(num):
if num > 0:
if num % 2 == 0:
return ""양수짝수""
else:
return ""양수홀수""
else:
return ""음수또는0""
테스트
케이스
test_case_1 = check_number(4)
test_case_2 = check_number(7)
test_case_3 = check_number(-1)","[""Every Branch Coverage만만족"", ""Every Statement Coverage만만족"", ""Every Branch Coverage와Every Statement\nCoverage 모두만족"", ""Every\nBranch\nCoverage와\nEvery\nStatement\nCoverage 모두만족하지않음""]",[3],스프린트 회고(Sprint Retrospective)는 프로세스적 관점에서 스크럼 팀이 다음 스프린트에서 더 나은 방식으로 일할 수 있도록 회고하고 개선 방향을 약속하는 핵심 이벤트입니다.,0,[]
2025_43,2025,SE,43,"43. 요구사항검증과정에서수행하는점검항목과
그에대한설명으로가장적절하게연결한것은?

가. 요구사항이사용자의실제요구를반영하는지
점검한다.
나. 요구사항이서로상충하지않고서로모순인
제약조건이없는지점검한다.
다. 사용자가의도한모든기능과제약조건이요구
사항에포함되었는지점검한다.
라. 현재의기술과지식을사용해서주어진예산으로
실제로구현이가능한지점검한다.","[""가-유효성 점검, 나-일관성 점검"", ""가-실현성 점검, 나-완전성 점검"", ""다-완전성 점검, 라-유효성 점검"", ""다-일관성 점검, 라-실현성 점검""]",[1],,0,[]
2025_44,2025,SE,44,"44. 다음Java 코드의생략부분은고려하지않고클래스
다이어그램으로가장적절하게표현한것은?
interface Service { public void doWork(); }
class Person { ... }
class Task { ... }
class Staff extends Person implements Service {
public void doWork() { Task t = new Task(); ... }
}","[""Service <-- staff -- > person, --> task"", ""Service <-- staff -- > person, -- > task"", ""Service < -- staff --> person, --> task"", ""Service < -- staff --> person, -- > task""]",[4],,0,[]
2025_45,2025,SE,45,"45. 보통의경우Normal 유스케이스시나리오가사용
되지만특정조건하에서Conditional 유스케이스
시나리오가사용된다는UML 표기법으로가장적절한
것은?","[""---> include"", ""<--- include"", ""---> extends"", ""<--- extends""]",[4],,0,[]
2025_46,2025,SE,46,"46. 다음코드에서left=22이고right=21일때, 문장커버리지
로가장적절한것은? (단, 각라인에번호가부여
된것을문장으로간주한다.)
public int play(int left, int right) {
1  int ln = left;
2 Int rn = right;
3 if (ln > 21)
4.   ln = 0;
5 if (rn > 21)
6.    rn = 0;
7 if (ln > rn)
8.    return ln;
9 else
10.   return rn;
}","[""60%"", ""70%"", ""80%"", ""100%""]",[3],,0,[]
2025_47,2025,SE,47,"47. RESTful 서비스의사용예로가장적절하게묶은
것은?","[""가, 라"", ""가, 다"", ""나, 라"", ""나, 다, 라""]",[3],,0,[]
2025_48,2025,SE,48,"48. 다음과같이금고경비시스템을구현하는의사코드
(가)를의사코드(나)로변경하는데적용된설계패턴
으로가장적절한것은?

(가)class 경비시스템{금고사용시호출되는메소드(){if(주간) {경비센터에사용기록} else if (야간) {경비센터에비상상황통보}}비상벨사용시호출되는메소드(){경비센터에비상벨통보}일반통화시호출되는메소드(){if(주간) {경비센터호출} else if (야간) {경비센터자동응답기호출}}}(나)주간을표현한클래스{금고사용시호출되는메소드(){경비센터에사용기록}비상벨사용시호출되는메소드(){경비센터에비상벨통보}일반통화시호출되는메소드(){경비센터호출}}야간을표현한클래스{금고사용시호출되는메소드(){경비센터에비상상황통보}비상벨사용시호출되는메소드(){경비센터에비상벨통보}일반통화시호출되는메소드(){경비센터자동응답기호출}}","[""State Patterm"", ""Adapter Patterm"", ""Builder Patterm"", ""Template Method Patterm""]",[1],,0,[]
2025_49,2025,SE,49,"49. 다음코드와같이스위치문에서분류코드종류에
따라객체가다른동작을하는코드에적용한리팩토링
기법으로가장적절한것은?
pubic class Shape {
private final int _typecode;
...
public void draw() {
switch (_typecode) {
case TYPECODE_LINE:
...
break;
case TYPECODE_RECTANGLE:
...
break;
case TYPECODE_OVAL:
...
break;
default:
;
}
}
...
}
pubic abstract class Shape {
private final int _typecode;
...
public abstract void draw();
}
public class ShapeLine extends Shape {
...
@Override public void draw() {
...
}
}
public class ShapeRectangle extends Shape {
...
@Override public void draw() {
...
}
}
public class ShapeOval extends Shape {
...
@Override public void draw() {
...
}
}","[""Pull Up Method"", ""Replace Type Code with Class"", ""Replace Parameter with Method"", ""Replace Type Code with Subclasses""]",[4],"대체성(Replaceability)은 이식성(Portability)의 하위 속성입니다. 신뢰성의 부특성은 성숙성, 가용성, 장애 허용성, 복구 가능성 등이 있습니다.",0,[]
2025_5,2025,PM,5,"5. 「소프트웨어프로세스품질인증운영에관한지침(
2023.11.03.)」에서정한소프트웨어프로세스품질인증
기준영역에해당하지않는것은?","[""소프트웨어개발계획수립, 통제등관리프로\n세스에관한사항"", ""소프트웨어개발공정에서필요한분석, 설계등\n개발프로세스에관한사항"", ""소프트웨어개발관련법령, 지침및국내외\n표준적용에관한사항"", ""조직의프로세스표준화및이의적용ㆍ확산등에\n관한조직관리사항""]",[3],,1,[]
